"","device_id","n_distinct(app_id)"
"19756",6376512333613658112,37
"19757",6378308049969709056,34
"19758",6379204840182395904,31
"19759",6379616143985869824,46
"19760",6381327850268211200,61
"19761",6382169936790302720,36
"19762",6383161710029309952,25
"19763",6383416188978803712,28
"19764",6384719973750945792,10
"19765",6385316519998033920,7
"19766",6385462601324637184,20
"19767",6385729450309875712,23
"19768",6386090801225536512,51
"19769",6387961502923070464,19
"19770",6388032741070336000,14
"19771",6388835113072393216,15
"19772",6389620594603900928,48
"19773",6390048816899554304,10
"19774",6390810857194452992,18
"19775",6391094174250536960,158
"19776",6391478317748992000,37
"19777",6391988192912900096,26
"19778",6392624538263562240,30
"19779",6392800660170702848,13
"19780",6396060170617820160,106
"19781",6396145676212315136,39
"19782",6396796220797895680,68
"19783",6399115948268926976,8
"19784",6400438916227517440,40
"19785",6400647156490150912,51
"19786",6400835887937248256,30
"19787",6401463638162564096,67
"19788",6402820939821964288,45
"19789",6403423899357935616,35
"19790",6403434290277025792,26
"19791",6406092046698343424,32
"19792",6406570036370669568,22
"19793",6412104811097688064,14
"19794",6412359191560401920,69
"19795",6412864047911054336,38
"19796",6412958206588358656,58
"19797",6414313316267266048,56
"19798",6414491211991853056,38
"19799",6415071564399674368,25
"19800",6416022628989677568,58
"19801",6416062766511800320,15
"19802",6416204581940214784,32
"19803",6417135619656832000,19
"19804",6418232208021798912,22
"19805",6418347498685737984,37
"19806",6418653506264199168,64
"19807",6419105730199654400,20
"19808",6419899569379238912,14
"19809",6419933246028865536,31
"19810",6420788035758911488,35
"19811",6422354473881490432,31
"19812",6423938573415087104,27
"19813",6423943533835486208,21
"19814",6425630202678942720,19
"19815",6425631407697411072,53
"19816",6426404355880611840,28
"19817",6428182493835308032,93
"19818",6428543206524510208,86
"19819",6428813350474459136,28
"19820",6429484310910291968,48
"19821",6429862108183439360,28
"19822",6431530883583880192,40
"19823",6432354650517718016,36
"19824",6432692776131476480,136
"19825",6432728815307672576,78
"19826",6432912674118751232,36
"19827",6433171415311606784,21
"19828",6435531434380257280,40
"19829",6436019780582013952,70
"19830",6436379939611388928,61
"19831",6438209190048356352,40
"19832",6440180408459469824,93
"19833",6.440604850918e+18,40
"19834",6440700485313539072,36
"19835",6440813090247243776,36
"19836",6441320257741583360,25
"19837",6442794716972475392,38
"19838",6443284365091393536,34
"19839",6443932011150731264,43
"19840",6446234971345905664,16
"19841",6446299826887503872,48
"19842",6447011349855212544,32
"19843",6448790272656545792,39
"19844",6449022606578290688,19
"19845",6449713566481630208,30
"19846",6449831608995491840,113
"19847",6454521924607113216,70
"19848",6457685878879585280,45
"19849",6458091010322915328,18
"19850",6459634101283171328,10
"19851",6459964252995213312,51
"19852",6460057757249723392,9
"19853",6460502013598550016,33
"19854",6461036612059913216,20
"19855",6461552584671586304,26
"19856",6461798984083590144,54
"19857",6462230981489101824,35
"19858",6462289934078386176,48
"19859",6462851330852550656,7
"19860",6462852297787138048,30
"19861",6463510678907249664,54
"19862",6465218173927704576,29
"19863",6465984976445028352,50
"19864",6467003416071290880,27
"19865",6467089990927328256,29
"19866",6467117802104458240,17
"19867",6467698471680167936,1
"19868",6467869275736561664,25
"19869",6468498217681823744,58
"19870",6470965701455592448,31
"19871",6471275725244788736,64
"19872",6471948347222945792,56
"19873",6472124821264951296,19
"19874",6472644792624571392,45
"19875",6472781702217607168,15
"19876",6472811655433924608,58
"19877",6474089263750493184,63
"19878",6474107262768942080,29
"19879",6475048311037201408,32
"19880",6475158154989089792,31
"19881",6476579551405327360,30
"19882",6476671012573964288,69
"19883",6476884587129251840,23
"19884",6478171311278765056,53
"19885",6478935553660101632,41
"19886",6479857868599062528,68
"19887",6480402346060510208,58
"19888",6480917907673339904,74
"19889",6481195195478241280,41
"19890",6481683585355353088,37
"19891",6481794979237386240,26
"19892",6483307598538693632,31
"19893",6484148489804724224,23
"19894",6484941504586222592,20
"19895",6485786359653123072,23
"19896",6486159688982757376,14
"19897",6486664230924149760,22
"19898",6488520826652169216,60
"19899",6488899506469994496,25
"19900",6489143662234805248,63
"19901",6489787785880581120,14
"19902",6489880256975248384,37
"19903",6489960203745059840,23
"19904",6490498857238847488,51
"19905",6490507077654643712,63
"19906",6490545117356683264,71
"19907",6491359293998166016,23
"19908",6493546550930548736,23
"19909",6493881184409919488,59
"19910",6494115582212837376,25
"19911",6500921075821578240,24
"19912",6501287983809268736,31
"19913",6502751252009065472,33
"19914",6504646028734662656,44
"19915",6504726397549642752,39
"19916",6505303331051851776,20
"19917",6505700375040754688,71
"19918",6505870099884613632,33
"19919",6508988666158854144,70
"19920",6509016077708392448,33
"19921",6509039409503337472,27
"19922",6509501325763490816,15
"19923",6509966005331617792,50
"19924",6510996691525537792,53
"19925",6511155089155356672,60
"19926",6513609194439553024,28
"19927",6514173208849797120,32
"19928",6515770840862091264,16
"19929",6516063040562792448,31
"19930",6517485874406862848,25
"19931",6517891883344163840,28
"19932",6518436708347425792,29
"19933",6520315700761563136,152
"19934",6520484459062136832,47
"19935",6521610201678078976,26
"19936",6522180599811124224,52
"19937",6522346430493463552,21
"19938",6522658220502127616,18
"19939",6523344634646281216,64
"19940",6525099649426633728,25
"19941",6525396387738412032,41
"19942",6525739286711771136,11
"19943",6526615936555076608,23
"19944",6527394829610048512,45
"19945",6528850095813585920,29
"19946",6528913873933577216,49
"19947",6529129742983356416,59
"19948",6529223591065345024,70
"19949",6530001900339043328,71
"19950",6530445707618887680,55
"19951",6531656522859202560,23
"19952",6531754402496908288,76
"19953",6532474535753455616,41
"19954",6533050076215630848,15
"19955",6533968105480391680,38
"19956",6535501727478498304,62
"19957",6536353588218281984,19
"19958",6536489050248425472,53
"19959",6538158531712551936,29
"19960",6540422689002077184,17
"19961",6541735266754701312,56
"19962",6542589507228422144,30
"19963",6544217551234262016,46
"19964",6544355815452290048,25
"19965",6544628805422516224,31
"19966",6545152254432431104,65
"19967",6546537548974033920,72
"19968",6546636445067809792,23
"19969",6546990763470272512,31
"19970",6547964131758450688,20
"19971",6549536294482216960,58
"19972",6549891624944471040,24
"19973",6549973517290401792,26
"19974",6550725742940242944,40
"19975",6551309153996654592,58
"19976",6551581626807444480,13
"19977",6551646717408775168,43
"19978",6555877017396443136,46
"19979",6556238795193786368,37
"19980",6558063332563779584,33
"19981",6558259012736906240,48
"19982",6559557362860535808,40
"19983",6560639246614967296,30
"19984",6560763332832439296,24
"19985",6561524279976869888,15
"19986",6562806239947577344,15
"19987",6563167257361208320,15
"19988",6563275955616672768,45
"19989",6563826072878821376,39
"19990",6564014326179132416,16
"19991",6564090632922924032,45
"19992",6564167919319659520,32
"19993",6.564964832142e+18,35
"19994",6565677164385489920,34
"19995",6566605410881812480,84
"19996",6566638357086112768,6
"19997",6566998847361963008,9
"19998",6568640239620537344,16
"19999",6569623687661356032,19
"20000",6569648521510495232,39
"20001",6570564447685811200,24
"20002",6571887806355140608,104
"20003",6573478957977731072,62
"20004",6574957150945553408,39
"20005",6575483923390619648,47
"20006",6577405988824633344,71
"20007",6577734851230385152,58
"20008",6578688846381888512,25
"20009",6578754975081886720,19
"20010",6579526128855871488,22
"20011",6580441390870688768,14
"20012",6580807750923520000,37
"20013",6581034546739152896,31
"20014",6583000181979937792,17
"20015",6584872981796652032,24
"20016",6586593569684513792,44
"20017",6586699766320420864,46
"20018",6587345248053612544,32
"20019",6588120623102492672,8
"20020",6588403039259978752,35
"20021",6588560047502511104,7
"20022",6588755320606733312,48
"20023",6590338501784819712,30
"20024",6592887970927057920,26
"20025",6594291104922056704,40
"20026",6594646054163241984,56
"20027",6594688044761974784,81
"20028",6594845482051115008,14
"20029",6596839790736859136,40
"20030",6600742115409355776,44
"20031",6601686428641782784,22
"20032",6603421046340669440,31
"20033",6604280119591140352,35
"20034",6606444814260990976,22
"20035",6607059213010693120,40
"20036",6608715860239832064,34
"20037",6610050312140395520,16
"20038",6610092962176730112,42
"20039",6611295971668213760,39
"20040",6611999948407430144,32
"20041",6612078330302818304,33
"20042",6612484242086204416,23
"20043",6615530457224581120,84
"20044",6616089505702148096,63
"20045",6616821542097446912,64
"20046",6617253823731549184,63
"20047",6617463654246916096,56
"20048",6618018583089725440,9
"20049",6619622719373568000,63
"20050",6619821689074413568,33
"20051",6620581354344689664,60
"20052",6625205989319020544,34
"20053",6626618242198414336,19
"20054",6627814987422565376,21
"20055",6628613590050853888,42
"20056",6629137235791565824,13
"20057",6630073537375478784,81
"20058",6630663254975895552,88
"20059",6631273987557224448,44
"20060",6631300248167407616,20
"20061",6632391407497377792,14
"20062",6633477560397648896,30
"20063",6633527966857716736,49
"20064",6634141188474358784,20
"20065",6635352054699671552,59
"20066",6636026232857212928,24
"20067",6636466832911498240,87
"20068",6636481111909171200,37
"20069",6636691865017868288,32
"20070",6640222803451877376,20
"20071",6643153277375497216,17
"20072",6645053300291514368,33
"20073",6646105006524829696,64
"20074",6647612408198132736,43
"20075",6648011272680228864,53
"20076",6648796223284263936,19
"20077",6649198457357319168,114
"20078",6649735495630209024,63
"20079",6650916367099081728,19
"20080",6652564576348026880,45
"20081",6653128565940425728,35
"20082",6653610528818955264,111
"20083",6654170176668829696,39
"20084",6655062958406199296,50
"20085",6655828054111129600,34
"20086",6655971428462431232,70
"20087",6656329418293249024,128
"20088",6657544333201901568,25
"20089",6659973857618138112,26
"20090",6661345019383131136,9
"20091",6661369338421457920,39
"20092",6662334433897641984,21
"20093",6663387090739376128,22
"20094",6664407027247694848,35
"20095",6664579352223691776,37
"20096",6665103203901943808,41
"20097",6665220142556926976,33
"20098",6666043638920564736,37
"20099",6666299284550885376,49
"20100",6669511139800255488,22
"20101",6670101628923840512,30
"20102",6670309432379688960,30
"20103",6670656947827993600,26
"20104",6671628129829700608,33
"20105",6671971784048038912,59
"20106",6673421738489059328,45
"20107",6673532791091877888,16
"20108",6674056054540780544,101
"20109",6675729495298013184,26
"20110",6675752378372112384,65
"20111",6675816951410315264,41
"20112",6675954781325282304,65
"20113",6676644053189889024,30
"20114",6677131020122451968,29
"20115",6677211938539893760,28
"20116",6678602036150492160,23
"20117",6679207206673254400,41
"20118",6679344292388198400,22
"20119",6679504766474645504,57
"20120",6679665702220880896,44
"20121",6681960093730273280,17
"20122",6683674078792285184,21
"20123",6683972636884275200,84
"20124",6684002353030941696,155
"20125",6684549256142531584,36
"20126",6684932549087844352,41
"20127",6685875941730893824,55
"20128",6686003781625596928,25
"20129",6686886106955090944,20
"20130",6687201590530483200,11
"20131",6689550287926808576,65
"20132",6690013288755405824,44
"20133",6690106166508467200,27
"20134",6691433757043963904,32
"20135",6.691978035504e+18,41
"20136",6692523643301085184,72
"20137",6692525059004067840,31
"20138",6693709604797145088,83
"20139",6694277103757132800,48
"20140",6694437260708304896,47
"20141",6695253296742286336,24
"20142",6695840703664431104,27
"20143",6696940936379634688,70
"20144",6697226243587351552,7
"20145",6698592959944763392,32
"20146",6699128777191500800,24
"20147",6699541195637431296,33
"20148",6700503628883082240,69
"20149",6701377335666189312,39
"20150",6701965484811333632,29
"20151",6706113187046287360,48
"20152",6706326472132837376,43
"20153",6707470167640010752,39
"20154",6707886379367419904,41
"20155",6707927161111748608,25
"20156",6709510651372476416,69
"20157",6709625830461036544,39
"20158",6710445908197662720,21
"20159",6711411859599576064,23
"20160",6711645597671237632,67
"20161",6712097637548212224,19
"20162",6713061298331204608,49
"20163",6713325335526594560,41
"20164",6714212026001039360,46
"20165",6714693282604853248,121
"20166",6716768055564817408,37
"20167",6717937777946298368,28
"20168",6718167319559849984,17
"20169",6718643957538578432,50
"20170",6720010374468964352,11
"20171",6720266371232565248,46
"20172",6720746339435213824,52
"20173",6720780391065626624,19
"20174",6721465172556608512,45
"20175",6721639827938905088,109
"20176",6722473551374449664,28
"20177",6724612813328620544,60
"20178",6727520367382586368,30
"20179",6729362746839657472,23
"20180",6729825302198126592,56
"20181",6731329725716695040,32
"20182",6.731355902774e+18,47
"20183",6732636756816212992,30
"20184",6732841481154698240,51
"20185",6732889546676805632,17
"20186",6735096440209636352,86
"20187",6735961785778662400,10
"20188",6736192020135941120,15
"20189",6736714064312159232,47
"20190",6736733283935647744,22
"20191",6737805395223775232,32
"20192",6738304754824632320,72
"20193",6738525671100047360,67
"20194",6740133276742766592,48
"20195",6740895319685612544,46
"20196",6741065367635664896,19
"20197",6742347453091207168,27
"20198",6742895331523648512,44
"20199",6743689997497093120,39
"20200",6743721800281433088,29
"20201",6743854432188980224,190
"20202",6747411577344713728,35
"20203",6747624636002591744,26
"20204",6750114910614105088,69
"20205",6752252561596407808,28
"20206",6753360325016399872,81
"20207",6753477790748443648,75
"20208",6753622452627354624,36
"20209",6754106353628607488,37
"20210",6754429247512173568,19
"20211",6755988546484493312,70
"20212",6756765975288435712,31
"20213",6757300965147080704,11
"20214",6757373257210324992,84
"20215",6758042275252221952,29
"20216",6758707317688131584,66
"20217",6759696271364062208,64
"20218",6759819142886033408,33
"20219",6759932097019258880,40
"20220",6760683145736769536,62
"20221",6761126820111659008,83
"20222",6761427824735752192,35
"20223",6763937944281834496,24
"20224",6764707582242379776,32
"20225",6764754203665643520,26
"20226",6765546273207374848,23
"20227",6765926529985005568,50
"20228",6766171937640049664,19
"20229",6766768653847177216,126
"20230",6766953478975652864,54
"20231",6767284396147964928,39
"20232",6767335375495658496,47
"20233",6767337309726740480,22
"20234",6768002293628866560,10
"20235",6769705375700631552,116
"20236",6770214835037612032,21
"20237",6771773252887705600,41
"20238",6772398178737423360,44
"20239",6773846276347694080,30
"20240",6775124773896272896,50
"20241",6775652294837141504,36
"20242",6779609022725382144,20
"20243",6780990907735926784,46
"20244",6781694386393733120,30
"20245",6782501727278611456,21
"20246",6783002332948790272,49
"20247",6783609581380350976,41
"20248",6.783906592651e+18,45
"20249",6786055693281020928,21
"20250",6786180476880758784,32
"20251",6786359504120816640,42
"20252",6786739904364644352,39
"20253",6787817462389611520,14
"20254",6787959474024829952,55
"20255",6788476491996559360,46
"20256",6788691223026393088,65
"20257",6789182327227909120,38
"20258",6790331417536899072,21
"20259",6790858882757585920,75
"20260",6793003453683649536,43
"20261",6793130539663349760,37
"20262",6793184409169537024,59
"20263",6793505400819905536,34
"20264",6793597291824871424,25
"20265",6794511511153273856,22
"20266",6794803693411232768,17
"20267",6794891584988700672,33
"20268",6795232839698622464,29
"20269",6795446150179056640,86
"20270",6797091246707502080,34
"20271",6797500407342915584,96
"20272",6797509664611230720,30
"20273",6798112424770222080,54
"20274",6798445639328408576,59
"20275",6799273765745382400,42
"20276",6799363562698652672,106
"20277",6799878410382492672,26
"20278",6800191380907828224,33
"20279",6801549934185447424,45
"20280",6802178824761600000,39
"20281",6802438901248677888,38
"20282",6803143318355081216,50
"20283",6803239909300184064,40
"20284",6803373767965986816,36
"20285",6803500620254083072,64
"20286",6804037976562984960,35
"20287",6804554889498133504,23
"20288",6804890391899468800,28
"20289",6805597458969201664,36
"20290",6806508824941065216,51
"20291",6808615080528808960,25
"20292",6808838444787609600,2
"20293",6810060816961492992,25
"20294",6811405116210272256,71
"20295",6811654491261303808,27
"20296",6812225028572653568,29
"20297",6812730114208598016,120
"20298",6813255116936540160,13
"20299",6813856478099953664,31
"20300",6814430474309980160,28
"20301",6814877058775772160,37
"20302",6816729156355130368,24
"20303",6818089962503383040,17
"20304",6819063412080912384,27
"20305",6.820783502347e+18,32
"20306",6821674886391749632,29
"20307",6821875937202253824,21
"20308",6822265926101154816,29
"20309",6823400298846460928,48
"20310",6824531472630606848,34
"20311",6824854498212744192,41
"20312",6825422949223704576,32
"20313",6825624703656030208,33
"20314",6825662611972018176,10
"20315",6825774733201548288,37
"20316",6825927735548446720,16
"20317",6826127593897521152,13
"20318",6827197155949267968,44
"20319",6829980856013917184,14
"20320",6830245180723612672,18
"20321",6830761002209421312,29
"20322",6831344869054759936,42
"20323",6832040782866859008,22
"20324",6832354068088369152,38
"20325",6834709873444069376,32
"20326",6836080214268749824,20
"20327",6836218475410144256,29
"20328",6836562318114819072,32
"20329",6837896397742671872,27
"20330",6837931112980339712,13
"20331",6838182100806805504,45
"20332",6839036168445993984,29
"20333",6.839458531291e+18,39
"20334",6839482336736882688,24
"20335",6839516248940457984,64
"20336",6840143993885853696,56
"20337",6840648921516054528,53
"20338",6840805543378609152,55
"20339",6840815044010254336,23
"20340",6841222291024361472,25
"20341",6842260969038323712,36
"20342",6843055845813194752,10
"20343",6848020536467115008,54
"20344",6848196708875853824,49
"20345",6849794779641249792,52
"20346",6850185246765636608,56
"20347",6851410235503608832,20
"20348",6852375990314382336,57
"20349",6852544803111616512,65
"20350",6852725118373494784,32
"20351",6853328803023346688,51
"20352",6854498090913260544,45
"20353",6854692146286060544,46
"20354",6855013252297011200,33
"20355",6855693328297377792,25
"20356",6856220820340884480,39
"20357",6857374854738606080,39
"20358",6858979191201599488,19
"20359",6859207082632340480,12
"20360",6859603009116510208,42
"20361",6860737513402971136,22
"20362",6860927959458825216,49
"20363",6862122605279890432,32
"20364",6863122017619270656,41
"20365",6863773253202070528,28
"20366",6864161406939945984,43
"20367",6864912943489725440,36
"20368",6866970157429681152,92
"20369",6869449188838218752,26
"20370",6870481893743392768,68
"20371",6870799585737911296,31
"20372",6872102267368516608,36
"20373",6872952045955292160,31
"20374",6873090693603500032,58
"20375",6873838308926666752,63
"20376",6874305258571759616,54
"20377",6875489759019720704,15
"20378",6875556861702895616,54
"20379",6875653664985058304,24
"20380",6876811576852777984,18
"20381",6876978081306797056,69
"20382",6877407270298451968,32
"20383",6877758441538229248,75
"20384",6878584195765017600,37
"20385",6878657208197415936,58
"20386",6879185040756062208,55
"20387",6880771194581618688,62
"20388",6880860379868018688,29
"20389",6881354035218130944,58
"20390",6881780656114122752,42
"20391",6881817867031278592,21
"20392",6882384424639060992,33
"20393",6882593075691533312,14
"20394",6882728955240210432,60
"20395",6.885015707604e+18,39
"20396",6885681748171080704,26
"20397",6887235244250537984,184
"20398",6887479523099993088,34
"20399",6888428792866680832,17
"20400",6888899702112556032,24
"20401",6889144933252245504,28
"20402",6890525009097232384,36
"20403",6892766221845292032,35
"20404",6893281142671734784,25
"20405",6895504244645408768,67
"20406",6898533601186744320,50
"20407",6898722358049157120,18
"20408",6899727912088933376,43
"20409",6899997023565286400,3
"20410",6900800187197371392,61
"20411",6902107713631543296,10
"20412",6.902210326655e+18,21
"20413",6902703549245248512,45
"20414",6902862031118316544,55
"20415",6904960262231620608,90
"20416",6905720774058958848,16
"20417",6906499336845341696,38
"20418",6907315028617778176,40
"20419",6907748615991201792,44
"20420",6907824171135365120,39
"20421",6907859187659784192,55
"20422",6908206729824849920,27
"20423",6908408710073318400,59
"20424",6908650180500656128,40
"20425",6910966214431890432,24
"20426",6911875111512188928,26
"20427",6912446246837074944,17
"20428",6912770413983869952,40
"20429",6912999990098591744,31
"20430",6914477072177893376,33
"20431",6914496364633556992,32
"20432",6914708163975834624,43
"20433",6914804547567730688,21
"20434",6915406113064580096,22
"20435",6917043412865076224,18
"20436",6917204221135841280,82
"20437",6918302786699531264,73
"20438",6918962482889758720,61
"20439",6920370345335371776,29
"20440",6921042571227157504,47
"20441",6921322499965661184,36
"20442",6921774367408520192,64
"20443",6922420312328670208,53
"20444",6922705628439023616,22
"20445",6924519099959393280,14
"20446",6925972504923429888,28
"20447",6927084994051043328,30
"20448",6929230771331567616,27
"20449",6930233396701059072,23
"20450",6931356672827934720,63
"20451",6931371203634491392,24
"20452",6933080941935501312,12
"20453",6936200035134099456,19
"20454",6936949576827916288,30
"20455",6939453873861270528,29
"20456",6.93989411697e+18,21
"20457",6940995875210297344,34
"20458",6941239964260252672,92
"20459",6941388663947078656,44
"20460",6943568600617764864,12
"20461",6946468609627125760,28
"20462",6946735736190740480,36
"20463",6947888656304544768,30
"20464",6948257917083533312,9
"20465",6949238524800462848,39
"20466",6949459921520350208,24
"20467",6951203622585938944,27
"20468",6952871749457612800,22
"20469",6953028225396768768,15
"20470",6954334625229357056,28
"20471",6954417422851442688,59
"20472",6955548173295745024,19
"20473",6957875912189059072,51
"20474",6958152548771604480,34
"20475",6959154714020164608,41
"20476",6959362187298931712,20
"20477",6960611430997661696,12
"20478",6960799179010637824,28
"20479",6962069537921818624,24
"20480",6962154937738145792,25
"20481",6962883262417716224,22
"20482",6965356843980016640,72
"20483",6965425924132433920,37
"20484",6966098796252653568,27
"20485",6966898582299260928,26
"20486",6967486119066699776,21
"20487",6967491416568615936,35
"20488",6967865369996881920,25
"20489",6969151204662298624,11
"20490",6969870869146377216,31
"20491",6970351770363917312,16
"20492",6970524797840922624,40
"20493",6971515124453419008,75
"20494",6972262917808643072,22
"20495",6972361612158007296,47
"20496",6972499572238093312,45
"20497",6973595442660289536,68
"20498",6974738683971425280,23
"20499",6974795167155799040,22
"20500",6977006754431163392,18
"20501",6977445173814244352,43
"20502",6977522675112640512,27
"20503",6977938026329759744,20
"20504",6979207480878120960,33
"20505",6984152891252102144,80
"20506",6985511623205716992,30
"20507",6985705468388376576,23
"20508",6986608689622283264,67
"20509",6988374180469916672,39
"20510",6988419102479830016,12
"20511",6988851160197131264,75
"20512",6989344386806790144,26
"20513",6989698782336793600,30
"20514",6991051957078231040,25
"20515",6992080018797983744,23
"20516",6992789134155202560,31
"20517",6993346144524062720,21
"20518",6993867925078648832,14
"20519",6994087024630478848,29
"20520",6995219615811850240,22
"20521",6995774399843180544,30
"20522",6998462552996742144,17
"20523",6999496705702605824,10
"20524",6999591003951028224,22
"20525",6999633244120194048,34
"20526",7000061282485102592,37
"20527",7001654518571455488,46
"20528",7002979579160579072,77
"20529",7004981079147912192,25
"20530",7007001450412467200,26
"20531",7008059553333526528,62
"20532",7009236784712934400,42
"20533",7010830337838277632,11
"20534",7011511313708699648,40
"20535",7012022028164140032,63
"20536",7012579234381542400,23
"20537",7012761429262676992,27
"20538",7012859915526920192,18
"20539",7013025219720943616,25
"20540",7013235848797175808,26
"20541",7014492482160173056,34
"20542",7014614970895595520,46
"20543",7014814538788762624,23
"20544",7014949361969658880,21
"20545",7015412714644515840,11
"20546",7016254194206759936,29
"20547",7016275492713878528,23
"20548",7016411968775507968,50
"20549",7016898473661494272,34
"20550",7018662951892076544,15
"20551",7018857895812303872,40
"20552",7019547698692278272,10
"20553",7019698157367992320,24
"20554",7020011471664239616,24
"20555",7020849857290364928,36
"20556",7022316006340871168,40
"20557",7022736204182031360,47
"20558",7023027238886971392,34
"20559",7023876714765885440,21
"20560",7024491447832628224,32
"20561",7024677545823963136,14
"20562",7025165833724786688,42
"20563",7.026306893672e+18,21
"20564",7026711003906631680,19
"20565",7026752748597372928,64
"20566",7027071884159934464,28
"20567",7027393115319495680,27
"20568",7028426147908423680,52
"20569",7028637697290796032,20
"20570",7029786787732175872,10
"20571",7031281003105918976,31
"20572",7031922534496627712,11
"20573",7032435066085912576,39
"20574",7032548603929341952,34
"20575",7032817590707610624,18
"20576",7032951814838962176,84
"20577",7033057099175114752,23
"20578",7033427302761591808,19
"20579",7034328060883603456,21
"20580",7034398645037275136,20
"20581",7034711427180488704,22
"20582",7034736682213816320,43
"20583",7034820643353354240,19
"20584",7035418550308566016,113
"20585",7036672521995341824,23
"20586",7036957373121770496,28
"20587",7039858562279438336,45
"20588",7041522682600914944,21
"20589",7041577841990970368,9
"20590",7042347394741892096,18
"20591",7043014556543900672,37
"20592",7043073169876401152,35
"20593",7044136438677796864,71
"20594",7044444073198030848,24
"20595",7044904103457410048,137
"20596",7046077238894238720,37
"20597",7047638538675942400,24
"20598",7048278562223756288,40
"20599",7050010026606655488,36
"20600",7.050098611927e+18,44
"20601",7050857104490950656,19
"20602",7052266492874295296,47
"20603",7052359699939736576,61
"20604",7052494167889524736,44
"20605",7052576524823838720,25
"20606",7054047996093332480,38
"20607",7055403814765908992,36
"20608",7057221744256472064,38
"20609",7057747227714132992,22
"20610",7060657556000740352,44
"20611",7061865215725328384,32
"20612",7062696820995108864,19
"20613",7064083795489536000,16
"20614",7064488711104523264,53
"20615",7065052420197622784,58
"20616",7065200422679738368,43
"20617",7.066435720881e+18,21
"20618",7066531364860661760,35
"20619",7066569107882544128,93
"20620",7067334757970853888,23
"20621",7068044803460586496,26
"20622",7068421368626500608,103
"20623",7069411981218115584,17
"20624",7072935210130771968,34
"20625",7074519527311140864,31
"20626",7074537791526571008,22
"20627",7076018739166257152,35
"20628",7076350749443046400,41
"20629",7076939152981220352,38
"20630",7077483858447219712,103
"20631",7079391395596955648,45
"20632",7079759389484957696,51
"20633",7080589344947518464,18
"20634",7081441996974399488,35
"20635",7081532623201918976,52
"20636",7082248632062069760,62
"20637",7082933418488201216,78
"20638",7083086771225682944,18
"20639",7083593739607682048,80
"20640",7084222032512858112,34
"20641",7084356504316670976,47
"20642",7085696727020395520,37
"20643",7085762423706806272,19
"20644",7086610410464033792,18
"20645",7086664324423337984,55
"20646",7086870261758261248,35
"20647",7087164900500283392,32
"20648",7087869635034062848,35
"20649",7089100378468734976,78
"20650",7089356745231689728,81
"20651",7091360261381757952,25
"20652",7092715683290465280,34
"20653",7092753977695187968,43
"20654",7094278252602686464,37
"20655",7096226814289839104,28
"20656",7097029833860511744,62
"20657",7098317178876293120,28
"20658",7099572251426077696,35
"20659",7099823390662291456,16
"20660",7100119758293107712,33
"20661",7100394897889121280,101
"20662",7101051646357376000,18
"20663",7101668938359739392,50
"20664",7101968504069480448,46
"20665",7102818890309648384,108
"20666",7103702580533114880,61
"20667",7103970611840083968,29
"20668",7104535404920275968,43
"20669",7106965237030028288,34
"20670",7107142790019510272,14
"20671",7108895871963689984,18
"20672",7109458885842717696,53
"20673",7109579867500478464,59
"20674",7110521289780346880,56
"20675",7111158066372262912,27
"20676",7111660304904287232,76
"20677",7111750205638575104,19
"20678",7112033968916272128,31
"20679",7112352111531345920,28
"20680",7113158227402653696,17
"20681",7113624161108280320,28
"20682",7115263587123297280,30
"20683",7115704024916727808,112
"20684",7116321683881827328,91
"20685",7117765998198299648,56
"20686",7117821657396559872,65
"20687",7119032811027590144,39
"20688",7119528421513042944,55
"20689",7120985207590889472,34
"20690",7121125784547659776,49
"20691",7121327834459069440,65
"20692",7121923626185831424,14
"20693",7122302906925584384,67
"20694",7122907151202689024,47
"20695",7123202569577876480,37
"20696",7123208462799247360,39
"20697",7124252236692397056,29
"20698",7125883388839698432,5
"20699",7127236753521550336,57
"20700",7127323849901820928,119
"20701",7128044041955771392,30
"20702",7128347241140386816,47
"20703",7128789850061322240,38
"20704",7131516795734467584,51
"20705",7132547865204049920,72
"20706",7132701218245269504,14
"20707",7133436295536471040,46
"20708",7133504581859509248,27
"20709",7133745775373284352,46
"20710",7133850174944680960,69
"20711",7135632829085849600,38
"20712",7138206844779948032,45
"20713",7138340195742990336,90
"20714",7139612600511917056,40
"20715",7140206583863213056,16
"20716",7141154702604078080,80
"20717",7142820297195569152,69
"20718",7143351262796192768,63
"20719",7144011427001859072,159
"20720",7145649745715160064,39
"20721",7145725565276583936,87
"20722",7145796561408453632,37
"20723",7145819803246886912,42
"20724",7148459147317338112,43
"20725",7152094527146783744,27
"20726",7154568921124212736,23
"20727",7154667286160294912,48
"20728",7155398023596990464,76
"20729",7156880698431735808,45
"20730",7158387761062647808,32
"20731",7162021702268148736,22
"20732",7162404793640017920,8
"20733",7164941623645138944,88
"20734",7.165952813617e+18,82
"20735",7166563712658305024,79
"20736",7167907915709830144,49
"20737",7169119740272669696,48
"20738",7169868775515167744,26
"20739",7171140125734352896,93
"20740",7171145659599851520,34
"20741",7171565577121672192,10
"20742",7171738041888095232,13
"20743",7172255735204459520,68
"20744",7172658427943157760,33
"20745",7173098079260066816,19
"20746",7173473448128294912,40
"20747",7173511464416473088,26
"20748",7173746502025702400,26
"20749",7174940115112601600,44
"20750",7175767763084158976,26
"20751",7176282351422486528,22
